ORIGIN,DEST,QUARTER,PASSENGERS,TIMEPERIOD
STL,LAS,2,730.0,Second Quarter
STL,LAX,2,719.0,Second Quarter
STL,LGA,2,448.0,Second Quarter
STL,MCI,2,189.0,Second Quarter
STL,MCO,2,595.0,Second Quarter
STL,MDW,2,1139.0,Second Quarter
STL,MSP,2,227.0,Second Quarter
STL,MSY,2,198.0,Second Quarter
STL,OMA,2,157.0,Second Quarter
STL,ORD,2,45.0,Second Quarter
STL,PHX,2,748.0,Second Quarter
STL,RSW,2,299.0,Second Quarter
STL,SAN,2,93.0,Second Quarter
STL,SEA,2,90.0,Second Quarter
STL,SFO,2,135.0,Second Quarter
STL,TPA,2,571.0,Second Quarter
STS,LAX,2,119.0,Second Quarter
STS,PDX,2,98.0,Second Quarter
STS,SAN,2,45.0,Second Quarter
STT,ATL,2,153.0,Second Quarter
STT,DFW,2,49.0,Second Quarter
STT,JFK,2,306.0,Second Quarter
STT,MIA,2,43.0,Second Quarter
STT,PHL,2,73.0,Second Quarter
SWF,MYR,2,48.0,Second Quarter
TPA,ACY,2,43.0,Second Quarter
TPA,ALB,2,57.0,Second Quarter
TPA,ATL,2,2139.0,Second Quarter
TPA,BDL,2,488.0,Second Quarter
TPA,BHM,2,107.0,Second Quarter
TPA,BNA,2,1320.0,Second Quarter
TPA,BOS,2,588.0,Second Quarter
TPA,BUF,2,178.0,Second Quarter
TPA,BWI,2,1821.0,Second Quarter
TPA,CLE,2,52.0,Second Quarter
TPA,CLT,2,246.0,Second Quarter
TPA,CMH,2,687.0,Second Quarter
TPA,CVG,2,72.0,Second Quarter
TPA,DAL,2,226.0,Second Quarter
TPA,DCA,2,1091.0,Second Quarter
TPA,DEN,2,630.0,Second Quarter
TPA,DFW,2,1019.0,Second Quarter
TPA,DTW,2,1232.0,Second Quarter
TPA,EWR,2,2689.0,Second Quarter
TPA,FLL,2,780.0,Second Quarter
TPA,HOU,2,168.0,Second Quarter
TPA,HPN,2,43.0,Second Quarter
TPA,IAD,2,223.0,Second Quarter
TPA,IAH,2,120.0,Second Quarter
TPA,IND,2,1031.0,Second Quarter
TPA,ISP,2,399.0,Second Quarter
TPA,JFK,2,794.0,Second Quarter
TPA,LAS,2,421.0,Second Quarter
TPA,LAX,2,46.0,Second Quarter
TPA,LGA,2,320.0,Second Quarter
TPA,MCI,2,232.0,Second Quarter
TPA,MDW,2,1825.0,Second Quarter
TPA,MHT,2,432.0,Second Quarter
TPA,MIA,2,302.0,Second Quarter
TPA,MKE,2,506.0,Second Quarter
TPA,MSP,2,179.0,Second Quarter
TPA,MSY,2,472.0,Second Quarter
TPA,ORD,2,317.0,Second Quarter
TPA,PHL,2,1424.0,Second Quarter
TPA,PHX,2,577.0,Second Quarter
TPA,PIT,2,887.0,Second Quarter
TPA,PVD,2,276.0,Second Quarter
TPA,RDU,2,709.0,Second Quarter
TPA,ROC,2,48.0,Second Quarter
TPA,SDF,2,121.0,Second Quarter
TPA,SFO,2,119.0,Second Quarter
TPA,SJU,2,655.0,Second Quarter
TPA,STL,2,567.0,Second Quarter
TTN,DTW,2,151.0,Second Quarter
TUL,DAL,2,51.0,Second Quarter
TUL,DEN,2,47.0,Second Quarter
TUL,HOU,2,438.0,Second Quarter
TUL,LAS,2,48.0,Second Quarter
TUS,DEN,2,88.0,Second Quarter
TUS,LAS,2,331.0,Second Quarter
TUS,LAX,2,720.0,Second Quarter
TUS,ORD,2,43.0,Second Quarter
TUS,SAN,2,154.0,Second Quarter
TUS,SEA,2,353.0,Second Quarter
USA,FLL,2,42.0,Second Quarter
VPS,DFW,2,48.0,Second Quarter
XNA,ORD,2,41.0,Second Quarter
ABQ,DFW,3,106.0,Third Quarter
ATL,DFW,3,1220.0,Third Quarter
ATL,LAX,3,701.0,Third Quarter
ATL,LGA,3,361.0,Third Quarter
ATL,MIA,3,513.0,Third Quarter
ATL,ORD,3,194.0,Third Quarter
ATL,PHL,3,1129.0,Third Quarter
ATL,PHX,3,50.0,Third Quarter
AUS,CLT,3,155.0,Third Quarter
AUS,DFW,3,297.0,Third Quarter
AUS,LAX,3,700.0,Third Quarter
AUS,ORD,3,304.0,Third Quarter
BDL,CLT,3,313.0,Third Quarter
BDL,DFW,3,100.0,Third Quarter
BDL,LAX,3,59.0,Third Quarter
BDL,MIA,3,45.0,Third Quarter
BDL,ORD,3,64.0,Third Quarter
BNA,CLT,3,41.0,Third Quarter
BNA,DFW,3,1149.0,Third Quarter
BNA,LAX,3,343.0,Third Quarter
BNA,LGA,3,89.0,Third Quarter
BOS,CLT,3,1458.0,Third Quarter
BOS,DCA,3,2922.0,Third Quarter
BOS,DFW,3,916.0,Third Quarter
BOS,JFK,3,40.0,Third Quarter
BOS,LAX,3,820.0,Third Quarter
BOS,LGA,3,352.0,Third Quarter
BOS,MIA,3,1441.0,Third Quarter
BOS,ORD,3,2514.0,Third Quarter
BOS,PHL,3,2070.0,Third Quarter
BOS,PHX,3,236.0,Third Quarter
BUF,CLT,3,179.0,Third Quarter
BUF,JFK,3,50.0,Third Quarter
BWI,CLT,3,322.0,Third Quarter
BWI,DFW,3,96.0,Third Quarter
BWI,MCO,3,68.0,Third Quarter
BWI,MIA,3,86.0,Third Quarter
BWI,PHX,3,43.0,Third Quarter
CLT,AUS,3,159.0,Third Quarter
CLT,BDL,3,357.0,Third Quarter
CLT,BNA,3,62.0,Third Quarter
CLT,BOS,3,1700.0,Third Quarter
CLT,BUF,3,179.0,Third Quarter
CLT,BWI,3,372.0,Third Quarter
CLT,DCA,3,176.0,Third Quarter
CLT,DEN,3,109.0,Third Quarter
CLT,DFW,3,827.0,Third Quarter
CLT,EWR,3,300.0,Third Quarter
CLT,FLL,3,211.0,Third Quarter
CLT,JFK,3,769.0,Third Quarter
CLT,LAS,3,270.0,Third Quarter
CLT,LAX,3,371.0,Third Quarter
CLT,LGA,3,1296.0,Third Quarter
CLT,MCO,3,250.0,Third Quarter
CLT,MIA,3,234.0,Third Quarter
CLT,MSP,3,211.0,Third Quarter
CLT,MSY,3,48.0,Third Quarter
CLT,ORD,3,1761.0,Third Quarter
CLT,PBI,3,41.0,Third Quarter
CLT,PDX,3,306.0,Third Quarter
CLT,PHL,3,252.0,Third Quarter
CLT,PHX,3,221.0,Third Quarter
CLT,PVD,3,53.0,Third Quarter
CLT,ROC,3,49.0,Third Quarter
CLT,SAN,3,185.0,Third Quarter
CLT,SAT,3,101.0,Third Quarter
CLT,SEA,3,250.0,Third Quarter
CLT,SFO,3,514.0,Third Quarter
CLT,SJU,3,109.0,Third Quarter
CLT,SMF,3,137.0,Third Quarter
CLT,STL,3,50.0,Third Quarter
CLT,TPA,3,61.0,Third Quarter
CMH,DFW,3,172.0,Third Quarter
CMH,PHX,3,117.0,Third Quarter
COS,DFW,3,44.0,Third Quarter
CVG,LGA,3,53.0,Third Quarter
DCA,BOS,3,2928.0,Third Quarter
DCA,CLT,3,128.0,Third Quarter
DCA,DFW,3,489.0,Third Quarter
DCA,FLL,3,42.0,Third Quarter
DCA,JFK,3,62.0,Third Quarter
DCA,LAX,3,233.0,Third Quarter
DCA,LGA,3,50.0,Third Quarter
DCA,MCO,3,526.0,Third Quarter
DCA,MIA,3,1135.0,Third Quarter
DCA,ORD,3,1269.0,Third Quarter
DCA,PBI,3,40.0,Third Quarter
DCA,PHX,3,106.0,Third Quarter
DCA,SAT,3,45.0,Third Quarter
DCA,TPA,3,210.0,Third Quarter
DEN,CLT,3,365.0,Third Quarter
DEN,DFW,3,2757.0,Third Quarter
DEN,LAX,3,666.0,Third Quarter
DEN,MIA,3,173.0,Third Quarter
DEN,ORD,3,897.0,Third Quarter
DEN,PHL,3,584.0,Third Quarter
DEN,PHX,3,814.0,Third Quarter
DFW,ABQ,3,106.0,Third Quarter
DFW,ATL,3,1307.0,Third Quarter
DFW,AUS,3,341.0,Third Quarter
DFW,BDL,3,100.0,Third Quarter
DFW,BNA,3,1101.0,Third Quarter
DFW,BOS,3,903.0,Third Quarter
DFW,CLT,3,757.0,Third Quarter
DFW,CMH,3,226.0,Third Quarter
DFW,COS,3,44.0,Third Quarter
DFW,DCA,3,467.0,Third Quarter
DFW,DEN,3,2710.0,Third Quarter
DFW,DSM,3,98.0,Third Quarter
DFW,DTW,3,302.0,Third Quarter
DFW,EGE,3,51.0,Third Quarter
DFW,EWR,3,453.0,Third Quarter
DFW,FLL,3,611.0,Third Quarter
DFW,HNL,3,158.0,Third Quarter
DFW,IAH,3,713.0,Third Quarter
DFW,IND,3,149.0,Third Quarter
DFW,JAC,3,81.0,Third Quarter
DFW,JFK,3,115.0,Third Quarter
DFW,LAS,3,2189.0,Third Quarter
DFW,LAX,3,2029.0,Third Quarter
DFW,LGA,3,2409.0,Third Quarter
DFW,MCI,3,624.0,Third Quarter
DFW,MCO,3,2227.0,Third Quarter
DFW,MEM,3,86.0,Third Quarter
DFW,MIA,3,1138.0,Third Quarter
DFW,MKE,3,405.0,Third Quarter
DFW,MSP,3,993.0,Third Quarter
DFW,MSY,3,203.0,Third Quarter
DFW,OGG,3,93.0,Third Quarter
DFW,OKC,3,60.0,Third Quarter
DFW,ONT,3,271.0,Third Quarter
DFW,ORD,3,2206.0,Third Quarter
DFW,ORF,3,131.0,Third Quarter
DFW,PBI,3,87.0,Third Quarter
DFW,PDX,3,578.0,Third Quarter
DFW,PHL,3,1579.0,Third Quarter
DFW,PHX,3,1638.0,Third Quarter
DFW,PIT,3,43.0,Third Quarter
DFW,RDU,3,155.0,Third Quarter
DFW,RNO,3,49.0,Third Quarter
DFW,RSW,3,53.0,Third Quarter
DFW,SAN,3,1419.0,Third Quarter
DFW,SAT,3,864.0,Third Quarter
DFW,SEA,3,1983.0,Third Quarter
DFW,SFO,3,1337.0,Third Quarter
DFW,SJU,3,65.0,Third Quarter
DFW,SLC,3,628.0,Third Quarter
DFW,SMF,3,224.0,Third Quarter
DFW,SNA,3,820.0,Third Quarter
DFW,STL,3,567.0,Third Quarter
DFW,TPA,3,849.0,Third Quarter
DFW,TUL,3,206.0,Third Quarter
DSM,DFW,3,98.0,Third Quarter
DTW,DFW,3,295.0,Third Quarter
DTW,PHX,3,42.0,Third Quarter
EGE,DFW,3,51.0,Third Quarter
EWR,CLT,3,201.0,Third Quarter
EWR,DFW,3,427.0,Third Quarter
EWR,IAH,3,74.0,Third Quarter
EWR,MIA,3,52.0,Third Quarter
EWR,MSY,3,40.0,Third Quarter
EWR,ORD,3,158.0,Third Quarter
EWR,PHX,3,209.0,Third Quarter
FLL,CLT,3,160.0,Third Quarter
FLL,DCA,3,49.0,Third Quarter
FLL,DFW,3,511.0,Third Quarter
FLL,ORD,3,450.0,Third Quarter
FLL,PHL,3,184.0,Third Quarter
HNL,DFW,3,158.0,Third Quarter
HNL,LAX,3,467.0,Third Quarter
IAD,LAX,3,257.0,Third Quarter
IAD,MIA,3,41.0,Third Quarter
IAH,DFW,3,615.0,Third Quarter
IAH,MIA,3,40.0,Third Quarter
IAH,SEA,3,43.0,Third Quarter
IND,DFW,3,102.0,Third Quarter
IND,LAX,3,138.0,Third Quarter
JAC,DFW,3,81.0,Third Quarter
JFK,AUS,3,49.0,Third Quarter
JFK,BUF,3,141.0,Third Quarter
JFK,CLT,3,641.0,Third Quarter
JFK,DCA,3,48.0,Third Quarter
JFK,LAS,3,674.0,Third Quarter
JFK,LAX,3,1486.0,Third Quarter
JFK,MCO,3,61.0,Third Quarter
JFK,MIA,3,623.0,Third Quarter
JFK,ORD,3,81.0,Third Quarter
JFK,PHX,3,232.0,Third Quarter
JFK,SAN,3,147.0,Third Quarter
JFK,SEA,3,176.0,Third Quarter
JFK,SFO,3,392.0,Third Quarter
JFK,SJU,3,506.0,Third Quarter
JFK,STT,3,57.0,Third Quarter
LAS,CLT,3,270.0,Third Quarter
LAS,DFW,3,2149.0,Third Quarter
LAS,JFK,3,404.0,Third Quarter
LAS,LAX,3,1985.0,Third Quarter
LAS,MIA,3,94.0,Third Quarter
LAS,ORD,3,706.0,Third Quarter
LAS,PHL,3,786.0,Third Quarter
LAS,PHX,3,175.0,Third Quarter
LAX,ATL,3,674.0,Third Quarter
LAX,AUS,3,759.0,Third Quarter
LAX,BDL,3,150.0,Third Quarter
LAX,BNA,3,374.0,Third Quarter
LAX,BOS,3,903.0,Third Quarter
LAX,CLT,3,326.0,Third Quarter
LAX,DCA,3,273.0,Third Quarter
LAX,DEN,3,761.0,Third Quarter
LAX,DFW,3,2302.0,Third Quarter
LAX,HNL,3,432.0,Third Quarter
LAX,IAD,3,202.0,Third Quarter
LAX,IND,3,128.0,Third Quarter
LAX,JFK,3,1575.0,Third Quarter
LAX,LAS,3,1851.0,Third Quarter
LAX,LIH,3,47.0,Third Quarter
LAX,MCO,3,405.0,Third Quarter
LAX,MIA,3,2113.0,Third Quarter
LAX,MSY,3,144.0,Third Quarter
LAX,OGG,3,404.0,Third Quarter
LAX,ORD,3,2747.0,Third Quarter
LAX,PHL,3,721.0,Third Quarter
LAX,PHX,3,214.0,Third Quarter
LAX,SEA,3,196.0,Third Quarter
LAX,STL,3,91.0,Third Quarter
LGA,ATL,3,371.0,Third Quarter
LGA,BNA,3,55.0,Third Quarter
LGA,BOS,3,513.0,Third Quarter
LGA,CLT,3,1178.0,Third Quarter
LGA,CVG,3,53.0,Third Quarter
LGA,DCA,3,50.0,Third Quarter
LGA,DFW,3,2366.0,Third Quarter
LGA,LAX,3,47.0,Third Quarter
LGA,MCI,3,43.0,Third Quarter
LGA,MCO,3,89.0,Third Quarter
LGA,MIA,3,2836.0,Third Quarter
LGA,ORD,3,4807.0,Third Quarter
LGA,RDU,3,47.0,Third Quarter
LGA,STL,3,45.0,Third Quarter
LIH,LAX,3,47.0,Third Quarter
MCI,DFW,3,601.0,Third Quarter
MCI,LGA,3,46.0,Third Quarter
MCI,PHX,3,46.0,Third Quarter
MCO,BWI,3,60.0,Third Quarter
MCO,CLT,3,250.0,Third Quarter
MCO,DCA,3,615.0,Third Quarter
MCO,DFW,3,2164.0,Third Quarter
MCO,JFK,3,63.0,Third Quarter
MCO,LAX,3,485.0,Third Quarter
MCO,LGA,3,108.0,Third Quarter
MCO,MIA,3,454.0,Third Quarter
MCO,ORD,3,637.0,Third Quarter
MCO,PHL,3,3030.0,Third Quarter
MCO,PHX,3,122.0,Third Quarter
MCO,RDU,3,41.0,Third Quarter
MCO,SFO,3,43.0,Third Quarter
MEM,DFW,3,85.0,Third Quarter
MIA,ATL,3,632.0,Third Quarter
MIA,BDL,3,52.0,Third Quarter
MIA,BOS,3,1266.0,Third Quarter
MIA,BWI,3,55.0,Third Quarter
MIA,CLT,3,169.0,Third Quarter
MIA,DCA,3,917.0,Third Quarter
MIA,DEN,3,253.0,Third Quarter
MIA,DFW,3,1153.0,Third Quarter
MIA,EWR,3,54.0,Third Quarter
MIA,IAH,3,127.0,Third Quarter
MIA,JFK,3,462.0,Third Quarter
MIA,LAS,3,45.0,Third Quarter
MIA,LAX,3,2163.0,Third Quarter
MIA,LGA,3,2505.0,Third Quarter
MIA,MCO,3,412.0,Third Quarter
MIA,ORD,3,1396.0,Third Quarter
MIA,PHL,3,195.0,Third Quarter
MIA,PHX,3,149.0,Third Quarter
MIA,RDU,3,435.0,Third Quarter
MIA,SEA,3,117.0,Third Quarter
MIA,SFO,3,353.0,Third Quarter
MIA,SJU,3,1307.0,Third Quarter
MIA,TPA,3,432.0,Third Quarter
MKE,DFW,3,260.0,Third Quarter
MKE,PHX,3,296.0,Third Quarter
MSP,CLT,3,160.0,Third Quarter
MSP,DFW,3,1036.0,Third Quarter
MSP,ORD,3,915.0,Third Quarter
MSP,PHL,3,231.0,Third Quarter
MSP,PHX,3,263.0,Third Quarter
MSY,CLT,3,48.0,Third Quarter
MSY,DFW,3,331.0,Third Quarter
MSY,EWR,3,65.0,Third Quarter
MSY,LAX,3,94.0,Third Quarter
MSY,MIA,3,54.0,Third Quarter
MSY,ORD,3,99.0,Third Quarter
OGG,DFW,3,93.0,Third Quarter
OGG,LAX,3,307.0,Third Quarter
OMA,PHX,3,51.0,Third Quarter
ONT,DFW,3,154.0,Third Quarter
ONT,PHX,3,63.0,Third Quarter
ORD,ATL,3,236.0,Third Quarter
ORD,AUS,3,343.0,Third Quarter
ORD,BDL,3,132.0,Third Quarter
ORD,BOS,3,2667.0,Third Quarter
ORD,CLT,3,1710.0,Third Quarter
ORD,DCA,3,1232.0,Third Quarter
ORD,DEN,3,927.0,Third Quarter
ORD,DFW,3,2333.0,Third Quarter
ORD,EWR,3,238.0,Third Quarter
ORD,FLL,3,447.0,Third Quarter
ORD,JFK,3,90.0,Third Quarter
ORD,LAS,3,770.0,Third Quarter
ORD,LAX,3,2518.0,Third Quarter
ORD,LGA,3,4832.0,Third Quarter
ORD,MCO,3,696.0,Third Quarter
ORD,MIA,3,1424.0,Third Quarter
ORD,MSP,3,1000.0,Third Quarter
ORD,MSY,3,172.0,Third Quarter
ORD,PDX,3,140.0,Third Quarter
ORD,PHL,3,3025.0,Third Quarter
ORD,PHX,3,1649.0,Third Quarter
ORD,RDU,3,1023.0,Third Quarter
ORD,RSW,3,53.0,Third Quarter
ORD,SAN,3,456.0,Third Quarter
ORD,SEA,3,324.0,Third Quarter
ORD,SFO,3,1232.0,Third Quarter
ORD,SJC,3,187.0,Third Quarter
ORD,SJU,3,102.0,Third Quarter
ORD,SNA,3,504.0,Third Quarter
ORD,STL,3,200.0,Third Quarter
ORD,TPA,3,212.0,Third Quarter
ORD,TUS,3,114.0,Third Quarter
ORF,DFW,3,131.0,Third Quarter
PBI,CLT,3,41.0,Third Quarter
PBI,DFW,3,87.0,Third Quarter
PBI,PHL,3,340.0,Third Quarter
PDX,CLT,3,300.0,Third Quarter
PDX,DFW,3,466.0,Third Quarter
PDX,ORD,3,184.0,Third Quarter
PDX,PHX,3,611.0,Third Quarter
PHL,ATL,3,1143.0,Third Quarter
PHL,BOS,3,2074.0,Third Quarter
PHL,CLT,3,292.0,Third Quarter
PHL,DEN,3,569.0,Third Quarter
PHL,DFW,3,1500.0,Third Quarter
PHL,DTW,3,43.0,Third Quarter
PHL,FLL,3,267.0,Third Quarter
PHL,LAS,3,836.0,Third Quarter
PHL,LAX,3,729.0,Third Quarter
PHL,MCO,3,2709.0,Third Quarter
PHL,MIA,3,418.0,Third Quarter
PHL,MSP,3,247.0,Third Quarter
PHL,ORD,3,2934.0,Third Quarter
PHL,PBI,3,348.0,Third Quarter
PHL,PHX,3,402.0,Third Quarter
PHL,PIT,3,158.0,Third Quarter
PHL,RDU,3,48.0,Third Quarter
PHL,RSW,3,108.0,Third Quarter
PHL,SAN,3,333.0,Third Quarter
PHL,SEA,3,462.0,Third Quarter
PHL,SFO,3,555.0,Third Quarter
PHL,SJU,3,1009.0,Third Quarter
PHL,TPA,3,631.0,Third Quarter
PHX,ATL,3,41.0,Third Quarter
PHX,BOI,3,42.0,Third Quarter
PHX,BOS,3,115.0,Third Quarter
PHX,BWI,3,44.0,Third Quarter
PHX,CLT,3,221.0,Third Quarter
PHX,CMH,3,117.0,Third Quarter
PHX,DCA,3,106.0,Third Quarter
PHX,DEN,3,755.0,Third Quarter
PHX,DFW,3,1720.0,Third Quarter
PHX,DTW,3,94.0,Third Quarter
PHX,EWR,3,149.0,Third Quarter
PHX,JFK,3,188.0,Third Quarter
PHX,LAS,3,384.0,Third Quarter
PHX,LAX,3,280.0,Third Quarter
PHX,MCI,3,46.0,Third Quarter
PHX,MCO,3,122.0,Third Quarter
PHX,MIA,3,190.0,Third Quarter
PHX,MKE,3,292.0,Third Quarter
PHX,MSP,3,258.0,Third Quarter
PHX,OMA,3,51.0,Third Quarter
PHX,ONT,3,41.0,Third Quarter
PHX,ORD,3,1655.0,Third Quarter
PHX,PDX,3,571.0,Third Quarter
PHX,PHL,3,488.0,Third Quarter
PHX,RNO,3,56.0,Third Quarter
PHX,SAN,3,565.0,Third Quarter
PHX,SAT,3,72.0,Third Quarter
PHX,SEA,3,484.0,Third Quarter
PHX,SFO,3,446.0,Third Quarter
PHX,SJC,3,247.0,Third Quarter
PHX,SLC,3,310.0,Third Quarter
PHX,SMF,3,249.0,Third Quarter
PHX,SNA,3,264.0,Third Quarter
PIT,DFW,3,43.0,Third Quarter
PIT,PHL,3,111.0,Third Quarter
PVD,CLT,3,53.0,Third Quarter
RDU,DFW,3,101.0,Third Quarter
RDU,LGA,3,40.0,Third Quarter
RDU,MCO,3,41.0,Third Quarter
RDU,MIA,3,477.0,Third Quarter
RDU,ORD,3,814.0,Third Quarter
RDU,PHL,3,96.0,Third Quarter
RNO,DFW,3,49.0,Third Quarter
RNO,PHX,3,56.0,Third Quarter
ROC,CLT,3,49.0,Third Quarter
RSW,DFW,3,53.0,Third Quarter
RSW,ORD,3,101.0,Third Quarter
RSW,PHL,3,108.0,Third Quarter
SAN,CLT,3,185.0,Third Quarter
SAN,DFW,3,1416.0,Third Quarter
SAN,JFK,3,265.0,Third Quarter
SAN,ORD,3,521.0,Third Quarter
SAN,PHL,3,333.0,Third Quarter
SAN,PHX,3,421.0,Third Quarter
SAT,CLT,3,101.0,Third Quarter
SAT,DCA,3,45.0,Third Quarter
SAT,DFW,3,787.0,Third Quarter
SEA,CLT,3,250.0,Third Quarter
SEA,DFW,3,2179.0,Third Quarter
SEA,JFK,3,212.0,Third Quarter
SEA,LAX,3,331.0,Third Quarter
SEA,MIA,3,115.0,Third Quarter
SEA,ORD,3,612.0,Third Quarter
SEA,PHL,3,400.0,Third Quarter
SEA,PHX,3,468.0,Third Quarter
SFO,CLT,3,472.0,Third Quarter
SFO,DFW,3,1317.0,Third Quarter
SFO,JFK,3,385.0,Third Quarter
SFO,MCO,3,49.0,Third Quarter
SFO,MIA,3,629.0,Third Quarter
SFO,ORD,3,1243.0,Third Quarter
SFO,PHL,3,544.0,Third Quarter
SFO,PHX,3,282.0,Third Quarter
SJC,DFW,3,48.0,Third Quarter
SJC,ORD,3,87.0,Third Quarter
SJC,PHX,3,281.0,Third Quarter
SJU,CLT,3,109.0,Third Quarter
SJU,JFK,3,474.0,Third Quarter
SJU,MIA,3,1545.0,Third Quarter
SJU,ORD,3,169.0,Third Quarter
SJU,PHL,3,1005.0,Third Quarter
SLC,DFW,3,576.0,Third Quarter
SLC,PHX,3,301.0,Third Quarter
SMF,CLT,3,94.0,Third Quarter
SMF,DFW,3,244.0,Third Quarter
SMF,PHX,3,279.0,Third Quarter
SNA,DFW,3,839.0,Third Quarter
SNA,ORD,3,534.0,Third Quarter
SNA,PHX,3,75.0,Third Quarter
STL,CLT,3,50.0,Third Quarter
STL,DFW,3,404.0,Third Quarter
TPA,CLT,3,61.0,Third Quarter
TPA,DCA,3,47.0,Third Quarter
TPA,DFW,3,567.0,Third Quarter
TPA,MIA,3,154.0,Third Quarter
TPA,PHL,3,330.0,Third Quarter
TUL,DFW,3,107.0,Third Quarter
TUS,ORD,3,64.0,Third Quarter
ABQ,ATL,4,52.0,Fourth Quarter
ABQ,DAL,4,314.0,Fourth Quarter
ABQ,DEN,4,371.0,Fourth Quarter
ABQ,HOU,4,68.0,Fourth Quarter
ABQ,LAS,4,331.0,Fourth Quarter
ABQ,LAX,4,363.0,Fourth Quarter
ABQ,MDW,4,44.0,Fourth Quarter
ABQ,OAK,4,251.0,Fourth Quarter
ABQ,PHX,4,782.0,Fourth Quarter
ABQ,SAN,4,209.0,Fourth Quarter
ACY,FLL,4,609.0,Fourth Quarter
ACY,MCO,4,690.0,Fourth Quarter
ACY,MYR,4,326.0,Fourth Quarter
ACY,PBI,4,245.0,Fourth Quarter
ACY,RSW,4,283.0,Fourth Quarter
ACY,TPA,4,160.0,Fourth Quarter
ALB,ATL,4,42.0,Fourth Quarter
ALB,BWI,4,138.0,Fourth Quarter
ALB,MCO,4,287.0,Fourth Quarter
ALB,TPA,4,96.0,Fourth Quarter
AMA,DAL,4,149.0,Fourth Quarter
AMA,LAS,4,84.0,Fourth Quarter
ANC,BET,4,199.0,Fourth Quarter
ANC,BRW,4,63.0,Fourth Quarter
ANC,FAI,4,157.0,Fourth Quarter
ANC,HNL,4,70.0,Fourth Quarter
ANC,JNU,4,197.0,Fourth Quarter
ANC,OME,4,107.0,Fourth Quarter
ANC,OTZ,4,109.0,Fourth Quarter
ANC,SCC,4,192.0,Fourth Quarter
ANC,SEA,4,1012.0,Fourth Quarter
ATL,ABQ,4,52.0,Fourth Quarter
ATL,ALB,4,42.0,Fourth Quarter
ATL,AUS,4,274.0,Fourth Quarter
ATL,BDL,4,192.0,Fourth Quarter
ATL,BOS,4,2745.0,Fourth Quarter
ATL,BUF,4,96.0,Fourth Quarter
ATL,BWI,4,2584.0,Fourth Quarter
ATL,CHS,4,45.0,Fourth Quarter
ATL,CLE,4,303.0,Fourth Quarter
ATL,CMH,4,147.0,Fourth Quarter
ATL,DAL,4,947.0,Fourth Quarter
ATL,DCA,4,2218.0,Fourth Quarter
ATL,DEN,4,1471.0,Fourth Quarter
ATL,DFW,4,1514.0,Fourth Quarter
ATL,DTW,4,1054.0,Fourth Quarter
ATL,EWR,4,2355.0,Fourth Quarter
ATL,FLL,4,2512.0,Fourth Quarter
ATL,HNL,4,48.0,Fourth Quarter
ATL,HOU,4,1254.0,Fourth Quarter
ATL,IAD,4,73.0,Fourth Quarter
ATL,IAH,4,261.0,Fourth Quarter
ATL,IND,4,60.0,Fourth Quarter
ATL,JAX,4,56.0,Fourth Quarter
ATL,JFK,4,247.0,Fourth Quarter
ATL,LAS,4,1407.0,Fourth Quarter
ATL,LAX,4,1963.0,Fourth Quarter
ATL,LGA,4,4887.0,Fourth Quarter
ATL,MCI,4,195.0,Fourth Quarter
ATL,MCO,4,2105.0,Fourth Quarter
ATL,MDW,4,2181.0,Fourth Quarter
ATL,MIA,4,1405.0,Fourth Quarter
ATL,MKE,4,96.0,Fourth Quarter
ATL,MSP,4,361.0,Fourth Quarter
ATL,MSY,4,860.0,Fourth Quarter
ATL,OAK,4,40.0,Fourth Quarter
ATL,ORD,4,1833.0,Fourth Quarter
ATL,ORF,4,44.0,Fourth Quarter
ATL,PBI,4,285.0,Fourth Quarter
ATL,PDX,4,40.0,Fourth Quarter
ATL,PHL,4,1138.0,Fourth Quarter
ATL,PHX,4,365.0,Fourth Quarter
ATL,PIT,4,121.0,Fourth Quarter
ATL,PVD,4,47.0,Fourth Quarter
ATL,RDU,4,583.0,Fourth Quarter
ATL,RIC,4,101.0,Fourth Quarter
ATL,RSW,4,130.0,Fourth Quarter
ATL,SAN,4,107.0,Fourth Quarter
ATL,SAT,4,113.0,Fourth Quarter
ATL,SEA,4,166.0,Fourth Quarter
ATL,SFO,4,574.0,Fourth Quarter
ATL,SJC,4,41.0,Fourth Quarter
ATL,SJU,4,185.0,Fourth Quarter
ATL,SLC,4,183.0,Fourth Quarter
ATL,SNA,4,67.0,Fourth Quarter
ATL,SRQ,4,43.0,Fourth Quarter
ATL,STL,4,269.0,Fourth Quarter
ATL,TPA,4,1935.0,Fourth Quarter
AUS,ATL,4,329.0,Fourth Quarter
AUS,BNA,4,177.0,Fourth Quarter
AUS,BOS,4,126.0,Fourth Quarter
AUS,BWI,4,186.0,Fourth Quarter
AUS,CLT,4,130.0,Fourth Quarter
AUS,DAL,4,1333.0,Fourth Quarter
AUS,DCA,4,103.0,Fourth Quarter
AUS,DEN,4,812.0,Fourth Quarter
AUS,DFW,4,301.0,Fourth Quarter
AUS,DTW,4,49.0,Fourth Quarter
AUS,ELP,4,365.0,Fourth Quarter
AUS,EWR,4,675.0,Fourth Quarter
AUS,FLL,4,201.0,Fourth Quarter
AUS,HOU,4,146.0,Fourth Quarter
AUS,IAD,4,57.0,Fourth Quarter
AUS,JFK,4,140.0,Fourth Quarter
AUS,LAS,4,575.0,Fourth Quarter
